Date,Region,Energy_Consumption_MWh,Renewable_Energy_Production_MWh,CO2_Emissions_tonnes,Air_Quality_Index,Temperature_C,Wind_Speed_mps,Solar_Radiation_Wm2,Population
2040-08-20,Region_B,497.44,286.99,164.1,256,28.1,9.23,518.36,216746
2034-06-08,Region_C,297.57,42.97,84.37,443,7.7,13.03,759.94,463322
2023-02-19,Region_D,167.18,83.87,197.66,415,5.4,2.58,128.49,76362
2043-09-15,Region_B,387.87,85.85,179.68,159,32.0,4.44,801.98,50903
2028-05-06,Region_D,374.8,229.97,72.31,88,11.2,8.43,362.41,984405
2044-08-29,Region_D,300.5,145.2,50.86,23,15.3,13.54,826.01,40398
2024-07-30,Region_A,126.9,245.16,62.35,164,-5.5,3.75,808.17,992625
2032-02-11,Region_B,275.03,139.97,26.11,441,31.5,7.06,787.12,792283
2025-09-08,Region_D,106.46,113.81,152.37,134,3.5,4.12,744.3,321073
2045-08-11,Region_C,102.43,266.98,25.54,46,-9.2,9.67,575.24,150234
2048-06-25,Region_B,374.24,189.1,188.4,247,28.1,11.29,583.47,345840
2031-05-24,Region_A,369.78,195.37,144.39,251,28.5,14.67,81.24,225674
2033-08-11,Region_D,259.42,133.5,150.05,213,25.7,8.77,16.8,994150
2028-01-25,Region_D,396.77,199.33,115.07,379,-7.7,4.57,585.0,695809
2028-04-22,Region_B,341.14,54.81,179.9,180,2.9,0.94,1.78,789851
2045-01-06,Region_A,390.05,252.94,127.59,177,-4.3,9.48,616.32,258485
2043-08-28,Region_C,442.23,67.5,90.71,330,7.1,2.82,234.06,76699
2026-11-25,Region_A,229.24,56.73,179.42,463,24.9,12.17,894.06,859939
2038-12-30,Region_B,334.94,144.36,171.96,159,34.8,7.05,998.06,361503
2029-11-06,Region_B,219.99,113.38,37.72,243,-6.2,2.06,819.44,596688
2046-03-23,Region_B,219.59,210.85,65.48,444,12.5,8.35,277.43,550362
2045-01-03,Region_B,91.47,108.74,70.34,108,21.3,11.99,503.68,363338
2046-07-09,Region_C,306.74,184.18,137.29,213,13.4,6.77,791.66,638669
2046-02-07,Region_D,142.95,185.54,121.1,177,14.5,1.24,394.7,676882
2040-09-27,Region_D,484.62,120.03,95.55,66,30.4,4.1,4.51,305900
2041-11-26,Region_D,110.69,274.23,76.85,65,33.8,14.87,985.67,486077
2041-12-13,Region_A,145.07,245.22,56.06,384,16.8,3.87,728.06,384310
2041-03-29,Region_C,174.11,240.99,165.29,246,2.5,3.63,914.56,586966
2041-06-17,Region_A,326.02,25.57,29.55,147,39.7,8.04,340.96,810098
2028-08-26,Region_D,310.04,90.11,103.48,254,20.3,1.99,153.5,897325
2025-08-03,Region_B,56.95,290.19,117.39,40,7.4,8.94,246.35,341203
2024-09-19,Region_B,195.09,166.8,35.52,13,-8.5,1.28,937.44,474665
2033-04-08,Region_C,300.19,269.47,44.01,185,37.5,12.38,842.53,462430
2040-09-30,Region_B,299.45,267.98,33.07,341,30.4,6.81,557.02,880183
2028-04-29,Region_B,353.21,282.97,46.3,409,38.0,13.73,639.42,484494
2049-05-26,Region_D,125.45,140.55,193.96,174,21.9,7.11,528.9,376225
2038-02-22,Region_A,422.55,144.43,168.16,189,33.8,6.38,634.64,30582
2023-04-27,Region_A,407.78,138.29,177.75,359,-6.3,6.75,456.98,432533
2041-01-06,Region_A,351.91,107.74,27.51,7,6.9,0.4,311.13,480565
2036-04-10,Region_D,266.49,38.51,64.08,469,31.1,8.37,24.18,634596
2047-08-30,Region_C,279.61,103.12,156.55,439,8.3,12.86,169.52,153854
2037-12-27,Region_C,301.92,294.03,33.38,143,3.6,1.24,15.03,599092
2041-04-05,Region_C,160.82,293.16,82.25,313,23.7,2.97,609.25,446873
2047-04-08,Region_B,393.04,64.94,113.47,169,38.7,2.06,707.83,917860
2023-09-02,Region_D,359.76,51.84,175.36,287,26.2,5.59,639.86,948721
2034-11-10,Region_D,204.12,105.83,114.78,452,-0.6,0.43,305.88,858454
2036-04-29,Region_D,357.19,94.21,102.6,272,-0.5,8.57,332.96,164585
2047-05-27,Region_C,264.78,38.64,124.56,46,-9.9,10.12,718.28,246990
2048-10-28,Region_B,395.16,215.26,155.82,320,1.6,11.19,949.31,69124
2048-09-13,Region_A,52.09,59.49,188.56,257,21.5,4.39,255.76,232044
2039-09-05,Region_D,167.47,97.13,192.76,87,20.1,2.15,271.53,218455
2042-01-10,Region_A,376.08,192.31,78.15,71,-3.0,14.31,592.63,54270
2035-05-26,Region_D,281.57,178.04,139.74,405,18.0,1.02,653.51,103466
2043-07-11,Region_C,404.75,264.98,75.9,209,25.7,5.51,124.35,496348
2037-06-06,Region_D,408.24,66.55,198.2,23,21.9,7.59,955.22,787991
2024-01-27,Region_C,78.69,157.1,147.96,123,-6.2,12.03,78.37,580859
2042-10-31,Region_D,118.17,141.82,90.69,356,38.8,7.9,763.24,867027
2044-05-07,Region_A,50.85,32.9,199.82,147,13.6,11.56,42.88,470243
2040-10-03,Region_A,172.59,145.38,98.26,40,35.6,3.48,859.39,347734
2047-10-26,Region_D,91.63,94.5,147.68,120,10.5,2.94,468.26,609928
2044-06-16,Region_B,110.09,83.01,44.58,139,26.8,7.26,834.54,116505
2026-04-21,Region_B,67.1,59.99,50.8,41,28.2,11.27,683.25,836621
2040-04-15,Region_A,52.9,296.78,155.54,98,34.2,6.93,465.91,886774
2037-12-12,Region_D,141.38,90.93,94.07,480,5.4,2.91,478.0,300398
2034-05-25,Region_D,375.86,239.16,80.89,354,26.7,5.7,830.46,729968
2048-07-22,Region_D,238.67,258.24,173.25,30,36.5,0.58,364.03,542709
2034-10-19,Region_A,310.91,172.2,52.05,125,13.1,10.57,849.3,818928
2035-01-02,Region_C,459.27,193.03,74.91,206,1.9,6.59,910.81,320569
2049-03-16,Region_B,431.96,278.94,52.33,254,20.1,12.92,469.71,635419
2045-10-04,Region_C,233.5,40.67,53.28,150,11.4,1.96,336.08,338579
2045-01-01,Region_A,170.97,40.85,164.8,23,20.2,13.52,55.6,71779
2033-11-15,Region_D,108.71,284.19,127.0,220,36.1,1.83,262.73,195733
2044-10-14,Region_A,445.97,128.29,91.58,438,14.3,4.26,590.14,648057
2045-04-28,Region_B,320.35,269.66,75.45,486,29.0,0.91,268.46,763889
2029-01-14,Region_C,220.99,63.72,167.92,117,17.2,7.89,217.58,742840
2047-07-15,Region_C,303.07,148.07,148.71,414,-6.6,0.64,338.78,285927
2039-03-15,Region_D,143.43,99.1,50.5,67,27.5,9.15,311.89,479951
2027-08-16,Region_A,303.94,27.72,195.27,13,-9.8,14.95,702.73,574571
2043-11-26,Region_B,260.22,42.42,40.95,239,29.5,5.19,674.05,124378
2024-11-27,Region_A,471.18,73.49,73.88,193,-3.9,2.64,757.82,679037
2043-12-12,Region_D,361.11,286.03,31.91,148,-4.4,13.07,375.22,12079
2028-12-03,Region_B,55.66,276.75,33.93,63,11.2,4.49,723.47,36146
2029-07-27,Region_C,143.86,86.64,136.77,107,36.0,0.13,137.01,111496
2029-12-08,Region_A,261.19,78.92,43.59,309,0.2,4.54,311.77,168186
2040-02-26,Region_C,163.08,21.85,196.52,155,27.6,6.33,365.29,350661
2044-11-25,Region_C,264.48,76.7,116.16,481,19.6,6.38,649.56,534731
2031-08-25,Region_C,259.53,49.31,146.27,188,16.2,12.8,7.82,784687
2035-04-16,Region_B,93.79,228.16,73.14,325,27.7,13.26,545.85,163248
2029-05-17,Region_B,70.94,104.05,75.46,147,7.7,5.45,703.93,981674
2034-06-18,Region_C,494.47,244.18,107.06,110,18.2,9.87,74.85,158424
2023-06-08,Region_D,117.99,165.15,121.62,40,32.8,2.81,269.94,666081
2023-04-16,Region_C,211.41,220.39,73.18,218,16.2,10.59,695.65,129885
2030-12-02,Region_C,469.8,226.78,143.66,406,16.7,11.09,616.03,372193
2044-05-13,Region_D,101.03,92.83,37.43,266,33.4,14.18,760.01,96512
2037-07-30,Region_B,438.98,298.5,58.91,121,9.2,0.57,819.78,899938
2028-11-30,Region_A,330.08,171.65,147.73,7,9.0,5.88,342.53,333182
2045-03-26,Region_A,300.56,194.87,58.2,50,-5.8,11.09,798.92,888030
2033-05-17,Region_A,244.36,231.81,168.63,4,-3.5,8.54,299.58,397408
2029-05-01,Region_C,427.76,170.52,170.75,57,38.6,4.37,477.51,202858
2039-12-15,Region_B,135.79,214.18,138.13,116,-0.2,9.92,686.36,75188
2047-01-31,Region_D,469.91,45.75,194.2,197,9.8,3.9,756.08,803015
2034-10-30,Region_D,447.16,169.88,50.62,263,0.6,9.62,68.36,877468
2041-07-27,Region_C,141.16,18.72,197.39,443,-7.3,7.55,908.27,340701
2045-11-29,Region_A,420.69,192.41,180.37,67,-6.4,1.38,656.89,384474
2043-06-11,Region_D,327.37,176.95,157.5,190,33.2,11.14,145.96,45097
2047-03-28,Region_A,302.84,92.61,129.75,263,7.6,8.56,411.9,790752
2041-10-15,Region_A,424.75,241.77,91.74,59,6.8,13.61,236.21,817428
2040-03-24,Region_B,121.48,135.15,134.74,154,3.7,6.09,79.78,564783
2028-11-14,Region_B,144.44,293.14,134.52,353,34.9,3.2,671.4,606579
2041-04-29,Region_A,250.92,238.79,50.06,181,26.3,3.48,568.5,655987
2024-05-08,Region_A,264.84,206.45,160.51,119,7.1,1.48,27.23,523855
2038-01-03,Region_B,117.1,86.49,156.63,346,19.2,5.14,361.51,513497
2025-01-06,Region_A,246.5,271.24,107.83,45,16.6,4.86,549.51,153869
2042-09-03,Region_C,357.68,60.07,176.96,83,33.2,2.29,135.32,303841
2025-05-23,Region_B,150.55,28.97,113.82,298,6.9,2.89,107.92,502323
2030-04-26,Region_B,174.71,85.35,63.33,473,9.0,12.9,568.14,674272
2045-01-05,Region_B,104.47,90.16,167.21,175,36.8,2.27,205.19,13871
2024-10-17,Region_A,214.87,290.81,139.91,339,17.0,4.46,603.89,203104
2043-09-10,Region_A,332.66,176.32,94.5,211,-4.9,9.81,297.88,539428
2042-11-15,Region_A,227.74,110.05,34.84,469,36.6,13.5,668.68,21317
2036-10-27,Region_D,224.96,263.33,41.83,379,22.9,1.48,305.6,462523
2030-10-15,Region_B,371.47,183.78,121.11,407,18.4,10.9,140.15,263159
2045-06-25,Region_D,227.73,288.55,24.39,157,5.5,7.06,90.95,74627
2026-05-09,Region_A,63.21,119.22,49.73,12,23.2,5.47,952.68,200912
2045-12-06,Region_D,388.95,153.5,180.95,152,26.9,0.47,205.2,349377
2025-08-26,Region_A,319.78,139.26,124.41,109,33.8,10.58,969.78,740885
2035-04-03,Region_A,288.55,185.45,172.19,148,9.3,1.01,547.83,633740
2024-04-12,Region_C,79.51,42.71,172.56,92,0.8,13.13,610.15,322912
2032-06-27,Region_A,342.33,75.95,61.77,240,-3.8,0.91,528.28,402153
2027-07-05,Region_D,294.75,276.51,85.59,455,20.6,4.79,254.07,956193
2041-04-06,Region_D,138.54,208.41,22.3,191,29.4,14.73,581.34,932714
2031-06-04,Region_A,168.37,50.6,120.84,17,17.6,9.53,392.85,245360
2027-01-05,Region_D,390.88,200.71,137.28,57,2.3,4.47,275.19,476791
2034-08-22,Region_A,246.57,138.99,41.63,85,-1.9,7.64,981.88,273206
2038-04-05,Region_D,129.36,163.97,77.48,98,32.0,1.89,77.76,629114
2039-01-16,Region_C,200.85,154.0,33.57,308,24.4,2.49,496.7,397567
2029-05-13,Region_C,344.29,18.32,158.26,300,20.0,5.62,267.31,313479
2047-12-01,Region_D,62.2,142.89,53.06,53,-6.6,5.69,163.67,654164
2032-10-13,Region_A,177.1,213.65,185.97,426,39.8,2.79,965.86,784391
2035-02-06,Region_A,249.06,167.86,21.54,180,-2.9,13.85,634.5,689821
2024-08-31,Region_D,333.0,241.74,115.74,359,38.9,3.64,338.93,68547
2048-01-04,Region_C,168.35,165.55,60.65,196,29.4,1.47,669.65,191470
2040-04-04,Region_C,345.55,173.63,57.89,389,9.8,6.0,706.61,195206
2025-05-15,Region_A,92.49,243.78,106.26,448,1.8,1.63,402.69,377374
2046-08-12,Region_A,153.05,202.0,144.31,261,15.1,6.14,66.35,362624
2024-02-22,Region_A,88.37,195.01,70.4,365,-7.6,7.89,236.93,199918
2048-11-25,Region_C,332.58,71.94,99.48,364,21.9,4.65,576.11,80442
2032-06-05,Region_D,56.14,241.82,96.18,320,-0.8,7.89,842.39,420706
2039-05-03,Region_B,152.67,241.06,57.99,177,29.5,10.04,605.82,169312
2026-02-22,Region_A,120.57,24.31,161.24,99,12.3,3.27,480.87,515344
2039-04-10,Region_C,97.15,106.32,105.1,318,2.7,10.77,211.3,936380
2032-12-03,Region_C,479.73,280.49,21.9,487,22.6,1.2,604.68,901464
2039-07-15,Region_C,50.72,172.68,184.62,268,2.2,4.22,918.93,83223
2029-04-05,Region_A,99.84,271.91,40.8,111,-2.3,0.49,950.58,87696
2032-07-08,Region_D,358.61,210.65,83.2,172,-2.6,2.48,960.51,48776
2028-12-06,Region_B,331.66,63.57,101.69,209,-9.7,6.23,10.55,486905
2032-02-16,Region_C,374.79,291.91,137.31,488,-4.8,9.45,287.94,278111
2041-08-07,Region_D,272.1,161.64,125.4,361,23.3,8.55,175.93,363924
2038-07-15,Region_D,375.55,148.96,138.93,416,27.3,12.0,0.46,345297
2023-03-02,Region_A,141.96,68.12,34.78,490,24.5,8.07,59.57,360394
2031-01-23,Region_B,313.55,260.29,67.32,305,35.2,4.3,874.78,347587
2045-01-01,Region_D,459.93,107.16,185.32,48,6.4,13.85,995.37,279535
2024-08-17,Region_B,95.71,215.56,120.6,97,27.3,3.75,954.32,754846
2024-01-07,Region_D,54.12,192.05,32.73,472,19.3,4.64,463.56,572401
2041-04-18,Region_D,292.87,280.15,196.49,166,17.5,0.01,114.37,802753
2025-06-17,Region_D,322.41,155.79,180.72,314,22.9,4.05,269.54,403373
2024-08-20,Region_A,73.86,70.0,198.7,117,-0.6,3.97,20.84,249542
2044-05-22,Region_B,339.68,299.72,41.24,244,15.3,6.33,44.37,266400
2029-05-30,Region_A,408.08,33.37,167.3,54,20.1,4.84,450.72,538281
2036-12-04,Region_D,349.24,139.2,144.92,451,-5.4,8.54,352.0,55779
2026-12-25,Region_B,242.3,109.8,42.56,183,31.9,6.44,505.92,198414
2023-08-25,Region_A,335.5,134.56,75.29,335,37.8,6.42,617.2,647890
2037-05-07,Region_A,206.23,57.14,58.0,163,13.5,11.28,234.27,693007
2037-08-23,Region_B,142.75,276.97,131.75,44,22.2,3.88,914.44,874391
2034-01-29,Region_D,54.79,252.2,24.55,33,4.1,14.15,936.78,744605
2044-06-22,Region_A,124.16,172.37,196.66,77,11.3,9.9,295.18,972169
2049-06-25,Region_D,414.69,274.92,151.81,266,9.6,3.66,407.01,813782
2034-02-19,Region_D,385.35,232.01,109.51,237,26.6,7.29,43.4,315265
2046-06-13,Region_C,134.37,297.61,122.54,413,6.2,6.99,516.62,867365
2044-07-11,Region_D,286.34,85.71,111.37,126,13.6,9.06,535.08,183108
2023-10-19,Region_A,328.65,253.44,134.29,55,0.6,14.63,406.48,542522
2044-06-11,Region_A,450.58,249.21,40.99,428,0.7,4.12,839.56,415919
2028-05-31,Region_A,110.22,262.27,78.31,295,30.3,13.31,131.0,697695
2037-02-27,Region_B,188.17,58.28,197.3,301,3.2,12.78,288.37,573895
2039-06-15,Region_D,140.02,135.17,99.74,152,10.1,10.17,865.6,590197
2023-06-23,Region_D,152.32,180.28,176.6,27,6.0,7.68,306.7,430809
2033-02-03,Region_A,79.58,191.71,60.89,326,34.5,4.29,483.76,71064
2048-03-05,Region_D,425.68,217.82,194.63,199,38.8,3.95,785.11,377681
2027-11-19,Region_B,64.15,84.27,146.51,338,20.4,13.95,858.04,228138
2045-12-13,Region_A,243.31,198.69,163.19,318,28.7,1.33,310.22,948854
2025-08-19,Region_B,70.47,34.1,86.09,360,17.8,4.04,587.49,525840
2036-09-13,Region_B,169.03,39.56,77.48,311,20.2,4.26,272.15,603440
2040-06-19,Region_A,324.05,241.77,58.05,476,-7.8,12.24,40.62,906924
2030-07-23,Region_C,444.83,209.05,120.66,389,21.9,12.64,224.78,970061
2036-08-27,Region_C,136.91,143.19,138.37,107,30.9,10.13,79.87,562112
2035-04-12,Region_C,107.51,258.17,113.3,409,24.1,12.93,456.4,905478
2029-06-08,Region_A,292.08,171.0,88.4,114,31.5,6.45,10.21,601256
2025-04-23,Region_C,269.22,188.34,192.41,106,30.8,13.55,941.45,105473
2035-02-08,Region_A,320.48,196.47,138.15,108,6.2,12.31,968.76,826676
2027-02-27,Region_C,176.2,270.01,104.74,129,23.5,7.6,944.39,452929
2037-08-09,Region_A,392.4,240.17,135.35,403,34.0,4.15,801.28,657734
2032-10-02,Region_A,198.84,57.01,160.86,234,0.5,6.89,256.82,746618
2034-12-28,Region_C,430.75,224.17,75.52,13,5.6,3.46,158.61,986530
2048-08-26,Region_B,354.72,71.61,172.72,225,-7.2,6.68,999.34,399419
2043-12-14,Region_A,181.87,12.12,109.49,453,28.8,11.65,278.07,281629
2024-02-15,Region_C,491.42,185.37,188.03,428,37.1,0.46,225.95,836166
2046-08-14,Region_A,155.91,94.5,192.03,409,37.9,5.82,535.65,138620
2038-03-22,Region_A,340.09,128.33,102.42,378,-1.1,2.46,151.63,440092
2043-02-27,Region_A,80.33,32.73,199.96,377,29.4,13.59,495.69,467331
2026-11-23,Region_B,400.45,52.57,61.58,324,29.1,13.45,451.06,225372
2042-08-24,Region_A,59.38,166.6,178.65,286,15.5,3.47,673.02,849558
2031-01-27,Region_C,89.78,28.04,168.71,348,35.4,1.47,674.18,538408
2032-09-24,Region_D,240.34,102.07,146.59,252,35.0,1.22,909.97,226526
2042-03-08,Region_C,283.38,157.29,38.29,359,26.3,11.6,945.41,924633
2043-04-10,Region_A,309.4,67.17,73.22,492,0.9,3.99,366.73,95361
2025-11-30,Region_B,249.14,41.39,194.77,9,-2.4,0.63,492.38,171622
2035-11-04,Region_B,114.31,92.46,179.15,237,19.7,3.17,775.14,750323
2030-11-30,Region_B,471.36,142.91,153.63,419,5.1,8.31,616.53,921970
2033-02-26,Region_D,72.19,116.33,158.31,281,28.9,9.99,519.76,131827
2035-11-21,Region_D,381.27,129.95,33.71,217,-0.1,13.15,686.8,578560
2046-12-26,Region_C,355.44,177.98,170.28,391,36.3,3.69,539.03,430201
2027-08-17,Region_C,281.19,159.22,61.82,371,9.8,4.74,515.12,47383
2037-07-01,Region_C,353.84,264.76,104.4,227,33.3,4.42,784.74,147676
2025-11-18,Region_A,300.43,221.43,107.58,422,15.9,5.77,848.12,809443
2023-11-27,Region_C,94.65,213.95,44.4,378,27.8,14.55,282.3,145841
2032-01-22,Region_C,152.83,206.65,139.27,90,14.3,14.14,939.3,517946
2048-09-05,Region_D,310.51,234.22,38.48,346,26.3,4.72,229.94,250763
2029-09-16,Region_A,100.85,213.33,104.57,381,34.6,4.99,78.04,140542
2032-03-04,Region_C,184.01,213.92,139.48,382,15.7,7.41,695.67,918857
2048-07-29,Region_A,371.01,157.2,139.24,244,9.2,0.54,630.24,88938
2024-12-05,Region_C,166.23,132.47,154.2,246,12.4,11.62,209.01,911890
2039-01-11,Region_C,489.23,272.17,166.69,180,10.1,9.63,446.1,656323
2047-07-09,Region_B,323.41,97.56,195.98,344,-0.2,2.22,173.49,952723
2029-10-12,Region_D,170.73,229.48,134.51,387,17.6,10.92,10.71,570008
2041-07-13,Region_C,273.28,255.37,40.6,309,9.5,7.36,823.93,816262
2030-11-20,Region_A,393.98,188.62,93.97,477,26.9,0.75,55.34,328624
2032-06-28,Region_D,283.27,138.45,141.55,142,8.6,9.06,165.73,655599
2027-06-18,Region_C,476.78,50.31,30.57,365,34.3,9.98,603.99,824409
2033-07-30,Region_A,160.84,206.91,31.17,495,20.4,9.32,763.66,243451
2024-07-11,Region_B,491.96,118.81,40.75,34,8.7,7.47,294.26,870951
2036-05-13,Region_A,51.05,96.1,35.4,422,23.5,5.15,716.51,158205
2042-08-16,Region_A,168.04,239.16,34.05,483,3.6,4.43,649.43,555323
2026-10-12,Region_A,286.41,172.04,161.94,277,-6.4,8.71,483.98,211294
2025-06-11,Region_C,449.13,250.81,36.27,370,-9.1,0.93,969.14,441628
2042-04-18,Region_B,498.09,48.58,123.99,2,3.0,14.14,934.3,362215
2045-09-07,Region_B,347.0,135.47,95.54,453,-1.1,2.74,789.91,440260
2031-10-27,Region_C,331.26,115.91,124.39,235,27.3,12.22,293.09,744349
2039-11-12,Region_C,355.21,292.69,53.03,157,4.4,12.98,194.91,642517
2028-11-12,Region_B,434.66,256.8,176.02,296,16.9,9.5,391.71,298581
2041-04-11,Region_D,73.01,180.68,122.42,155,31.1,5.97,412.36,905572
2028-04-24,Region_B,160.6,117.94,60.34,126,21.3,14.64,736.18,560747
2038-12-07,Region_D,339.94,197.99,92.73,291,-6.4,11.79,978.13,155353
2030-08-06,Region_A,125.61,243.64,45.9,391,-8.3,12.6,396.83,137816
2039-01-28,Region_B,477.0,126.66,110.3,389,20.0,1.99,754.54,433312
2030-01-18,Region_C,447.25,255.4,89.22,461,-4.8,13.71,615.03,534493
2028-10-25,Region_C,304.67,69.04,149.18,11,-7.8,14.79,233.15,810353
2045-02-17,Region_A,368.04,30.71,104.09,406,4.7,8.98,365.08,19311
2045-08-31,Region_D,353.32,196.54,102.64,94,9.3,10.11,194.35,286235
2036-01-09,Region_D,136.81,234.2,27.74,361,32.3,9.66,196.03,539917
2024-08-19,Region_B,485.72,287.71,103.62,22,20.3,8.69,102.21,485417
2036-08-17,Region_A,453.94,238.56,194.0,344,19.7,13.05,836.93,252360
2024-11-11,Region_A,272.38,145.93,141.19,461,11.0,0.16,6.53,945249
2028-09-15,Region_D,114.5,274.61,24.52,484,32.2,6.54,473.88,661552
2046-03-05,Region_D,436.58,263.85,156.9,208,-5.4,5.76,667.26,822740
2032-06-12,Region_C,304.94,81.16,114.65,335,0.2,7.65,611.12,851820
2040-02-23,Region_C,207.66,140.19,113.87,55,22.5,2.29,470.45,132240
2034-06-09,Region_A,477.08,226.55,113.69,323,-6.0,9.14,706.21,438653
2026-01-27,Region_A,400.6,283.37,147.63,376,14.2,8.21,752.22,820281
2033-09-06,Region_D,247.33,286.56,102.01,55,11.0,0.99,313.32,988888
2044-05-18,Region_B,79.82,243.5,27.63,24,8.0,12.49,816.87,718135
2039-05-11,Region_A,211.5,40.55,79.04,28,19.0,0.5,396.55,296712
2042-08-02,Region_A,354.38,298.34,115.65,212,18.2,9.1,236.53,890110
2030-07-29,Region_D,75.67,109.2,59.07,484,19.2,0.86,284.93,444117
2046-06-02,Region_A,309.51,282.42,187.15,165,26.5,9.37,573.71,975172
2043-01-26,Region_A,274.89,276.85,125.45,208,5.1,1.56,678.15,261642
2033-07-25,Region_D,135.27,37.37,172.97,184,19.1,2.48,19.34,214805
2024-03-01,Region_B,286.41,163.8,147.85,8,-4.2,10.26,413.4,56530
2023-12-02,Region_A,319.72,105.82,73.26,296,0.0,2.76,958.26,262433
2028-06-11,Region_C,232.16,257.06,40.01,219,-3.9,14.72,106.12,298008
2030-05-16,Region_C,293.08,247.03,195.05,472,5.3,11.15,438.14,867357
2039-07-18,Region_B,288.18,79.51,187.86,317,-4.2,13.59,688.64,219723
2025-06-13,Region_B,314.14,58.2,82.31,296,-3.6,11.6,537.9,377501
2027-06-15,Region_A,357.29,187.57,90.97,372,21.9,2.63,389.1,919854
2032-09-13,Region_B,203.39,153.14,123.98,270,36.3,7.22,697.6,801803
2024-10-01,Region_C,255.85,134.25,69.36,168,2.1,10.94,711.86,974380
2037-07-21,Region_A,89.24,299.97,187.07,23,0.6,6.82,253.24,974338
2047-11-18,Region_B,344.92,138.44,122.1,243,9.0,8.93,54.83,196807
2041-03-06,Region_A,178.95,24.85,42.3,215,4.8,7.65,209.93,901441
2038-05-24,Region_D,124.72,164.86,177.25,179,19.8,0.79,400.63,200914
2045-09-15,Region_B,389.41,265.8,37.68,376,2.6,8.36,336.41,386658
2027-10-19,Region_B,462.5,109.91,119.78,421,33.0,14.18,130.32,580555
2023-10-06,Region_C,490.23,107.12,29.59,117,6.4,5.64,103.81,457542
2041-09-02,Region_B,357.49,106.82,79.33,386,1.8,7.28,738.96,526366
2047-04-10,Region_A,218.43,136.79,117.34,427,27.3,2.06,886.32,169231
2026-04-02,Region_A,145.2,17.38,145.12,103,-1.3,14.29,724.92,595040
2027-10-19,Region_A,58.0,211.79,180.67,460,21.9,6.84,380.65,862572
2043-04-20,Region_D,495.8,225.56,49.63,193,6.4,8.98,38.0,922984
2024-01-19,Region_C,383.22,19.61,89.34,296,12.8,2.48,49.53,414214
2024-09-10,Region_C,111.96,88.97,86.85,349,11.8,14.45,432.37,665321
2031-06-06,Region_D,351.03,191.6,72.36,113,26.1,13.54,533.94,382032
2029-07-23,Region_C,384.57,238.41,27.01,259,30.1,7.0,552.35,31457
2028-02-28,Region_B,369.61,277.85,103.54,158,23.3,10.91,383.44,594282
2033-07-01,Region_A,329.12,54.91,22.06,297,16.1,10.25,247.95,585334
2027-06-11,Region_B,369.87,154.46,48.34,281,27.7,2.65,996.65,77009
2047-03-27,Region_D,303.88,128.9,102.69,293,-3.8,11.97,25.83,838506
2043-11-19,Region_D,322.97,213.67,185.15,161,-9.0,14.01,428.32,393721
2047-04-16,Region_C,234.94,149.71,131.79,175,-0.7,6.4,82.85,498632
2023-04-14,Region_A,66.47,230.67,170.18,221,37.6,9.47,37.06,534006
2025-12-20,Region_D,108.3,202.61,95.2,342,29.2,9.81,324.41,19203
2045-01-08,Region_A,457.14,192.53,25.84,401,30.7,10.05,161.6,738592
2047-06-24,Region_A,395.04,216.98,89.74,406,15.9,7.61,501.07,72086
2048-08-20,Region_C,387.24,243.34,102.97,244,30.9,7.98,635.28,183056
2041-08-11,Region_C,493.65,100.71,66.21,371,21.3,12.9,123.16,837134
2036-07-24,Region_C,402.09,210.83,84.54,199,12.9,4.34,284.41,817611
2029-04-22,Region_D,499.97,61.75,139.35,307,26.0,4.67,779.76,365373
2045-12-20,Region_A,348.9,266.29,63.43,403,-9.6,3.78,602.96,924812
2027-01-21,Region_D,387.85,68.54,75.9,328,38.8,14.29,605.85,478385
2034-01-04,Region_D,150.71,57.0,193.13,180,27.5,1.6,727.37,180350
2034-05-12,Region_C,232.81,196.19,39.19,126,34.6,9.4,538.15,12391
2038-11-19,Region_C,396.52,237.08,165.88,290,3.9,4.75,901.18,616135
2041-01-04,Region_D,160.36,42.41,195.89,372,27.8,1.01,892.26,753885
2027-03-31,Region_D,109.77,187.27,99.23,107,19.3,2.35,20.61,147285
2032-04-19,Region_D,211.16,249.31,156.13,448,5.3,2.18,301.75,393801
2027-08-29,Region_A,140.38,240.22,124.23,387,7.5,4.69,604.57,569561
2024-02-08,Region_A,331.99,114.32,162.74,457,-1.4,10.96,810.5,756249
2023-07-19,Region_D,164.12,281.35,55.94,424,23.5,8.64,641.24,517990
2027-09-22,Region_A,100.23,52.07,107.5,435,16.3,4.0,837.75,278386
2046-03-31,Region_D,445.24,110.63,141.69,113,1.7,5.19,895.5,233838
2038-06-07,Region_A,97.58,272.69,184.18,240,-7.5,12.22,158.26,107125
2038-04-24,Region_C,246.9,189.74,28.85,216,34.0,10.92,270.45,915779
2040-09-04,Region_B,459.8,280.49,30.09,349,-6.4,6.81,893.78,42443
